author_id;author_name;gender;img_url;about;country_name;country_region;country_id
7025;Amy Campos;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7026;Lisa Monnas;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7027;Jiro Takei;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7028;Cecil Beaton;male;https://images.gr-assets.com/authors/1346396226p7/228660.jpg;Born in London in 1904 Cecil Beaton's irst photographs were o his sisters styled in theatrical decadent costumes. His unique lair or elegance and antasy lead him to become one o the most successul and inluential portrait and ashion photographers o the 20th century. Baron Adol de Meyer and Edward Steichen were sources o inspiration or him but he developed a style all his own. He worked or Vogue or over twenty-ive years and also became oicial court photographer to the Royal amily in 1937. A constant innovator Beaton worked or ive decades photographing some o the most captivating igures o his time rom Edith Sitwell to the Rolling Stones Greta Garbo Jean Cocteau and Marilyn Monroe. Beaton died in 1980 at the age o 76.;United Kingdom;Europe;6
7029;Lisa Jardine;female;https://images.gr-assets.com/authors/1334329176p7/25667.jpg;Lisa Anne Bronowski (Jardine) was a British historian o the early modern period. From 1990 to 2011 she was Centenary Proessor o Renaissance Studies and Director o the Centre or Editing Lives and Letters at Queen Mary University o London. Since 2008 she was Chair o the Human Fertilisation and Embryology Authority (HFEA)] She was a Member o Council o the Royal Institution but resigned rom that post in September 2009. On 1 September 2012 She relocated with her research centre and its sta to University College London (UCL) to become the irst director o its Centre or Interdisciplinary Research in the Humanities.;Spain;Europe;7
7030;John Brewer;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
7031;Anthony Grafton;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Anthony Thomas Graton is one o the oremost historians o early modern Europe and the current Henry Putnam University Proessor at Princeton University. He is also a corresponding ellow o the British Academy and a recipient o the Balzan Prize. From January 2011 to January 2012 he served as the President o the American Historical Association.;Italy;Europe;10
7032;Sarah R. Cohen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
7033;Louise E. Robbins;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
7034;Mick Jackson;male;https://images.gr-assets.com/authors/1418408182p7/217279.jpg;Mick Jackson (born 1960) is a British writer rom England best known or his novel The Underground Man (1997). The book based on the lie o William Cavendish-Scott-Bentinck 5th Duke o Portland was shortlisted or the Man Booker Prize and or the 1997 Whitbread Award or best irst novel.Mick Jackson was born in 1960 in Great Harwood Lancashire and educated at Queen Elizabeth's Grammar School Blackburn.Jackson worked in local theatre studied theatre arts at Dartington College o Arts and played in a rock band called The Screaming Abdabs. In 1990 he enrolled in a creative writing course at the University o East Anglia and began working on The Underground Man. He has been a ull-time writer since 1995.Jackson's other works are the novels Five Boys (2002) and The Widow's Tale (2010) and the short story collections Ten Sorry Tales (2006) and The Bears o England (2009). Under the pseudonym Kirkham Jackson he wrote the screenplay or the 2004 television ilm Roman Road. He lives in Brighton.;United States;North America;11
7035;Sylvie Raulet;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7036;Jennifer A. Watts;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;;United Kingdom;Europe;6
7037;Jenny Balfour-Paul;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7038;Jorge Arditi;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7039;Nicholas de Monchaux;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
7040;Peter M. Wheelwright;male;https://images.gr-assets.com/authors/1342708129p7/6445451.jpg;Peter Matthiessen Wheelwright is an architect and Emeritus Proessor at The New School Parsons School o Design in New York City. His design work has been widely published in both the national and international press. The Kaleidoscope House a modernist dollhouse designed in collaboration with artist Laurie Simmons is in the Collection o Architecture and Design at the Museum o Modern Art. He comes rom a amily o writers with an abiding interest in the natural world. His uncle Peter Matthiessen was a three time National Book Award winner.As It Is On Earth received a 2013 PEN/Hemingway Award Honorable Mention or Literary Excellence in Debut Fiction and was nominated or the Pushcart Prize.;Germany;Europe;2
7041;Bronwyn Griffith;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
7042;Christian Derouet;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
7043;Martha Graham;female;https://images.gr-assets.com/authors/1208787381p7/47790.jpg;Martha Graham was an American dancer and choreographer regarded as one o the oremost pioneers o modern dance and is widely considered one o the greatest artists o the 20th century. Graham invented a new language o movement and used it to reveal the passion the rage and the ecstasy common to human experience. She danced and choreographed or over seventy years and during that time was the irst dancer ever to perorm at The White House the irst dancer ever to travel abroad as a cultural ambassador and the irst dancer ever to receive the highest civilian award the Medal o Freedom. In her lietime she received honors ranging rom the key to the City o Paris to Japan's Imperial Order o the Precious Crown. She said ;Italy;Europe;10
7044;Susan Freinkel;unknown;https://images.gr-assets.com/authors/1310704434p7/657503.jpg;Susan Freinkel is the author o American Chestnut: The Lie Death and Rebirth o a Perect Tree. She is a San Francisco based writer who most oten writes about science and medicine. Her articles have appeared in a variety o publications including: Discover Smithsonian Reader's Digest the new York Times Health and Real Simple. American Chestnut is her irst book.;United States;North America;11
7045;Vivant Denon;male;https://images.gr-assets.com/authors/1390348111p7/506781.jpg;Dominique Vivant Baron Denon was a French artist writer diplomat author and archaeologist. He was appointed as the irst Director o the Louvre Museum by Napoleon ater the Egyptian campaign o 1798-1801 and is commemorated in the Denon Wing o the modern museum. His two-volume Voyage dans la basse et la haute Egypte (;Germany;Europe;2
7046;Walter Burkert;male;https://images.gr-assets.com/authors/1506852242p7/6241.jpg;Walter Burkert was a German scholar o Greek mythology and cult. Proessor Emeritus o Classics University o Zurich Switzerland he taught in the UK and the US.;South Africa;Africa;1
7047;Maxwell E. Perkins;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
7048;Geoffrey Scott;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;There is more than one author with this name.Georey^Scott;India;Asia;3
7049;Joseph Rykwert;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Canada;North America;12
7050;Leslie Stainton;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
7051;Bruce Seymour;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7052;Francis Steegmuller;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
7053;Jennifer Homans;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Jennier Homans is a ormer proessional dancer trained at the North Carolina School o the Arts the American Ballet Theater School and the School o American Ballet. She perormed with the Chicago Lyric Opera Ballet the San Francisco Ballet and the Paciic Northwest Ballet. Currently the dance critic or The New Republic she has also published with The New York Times The International Herald Tribune The New York Review o Books and The Australian. She holds a B.A. rom Columbia University and a PhD in Modern European History rom New York University. She is presently a Distinguished Scholar in Residence at New York University. ;South Africa;Africa;1
7054;David Mendell;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
7055;Philip Sidney;male;https://images.gr-assets.com/authors/1205343679p7/13836.jpg;Sir Philip Sidney was an English poet courtier and soldier and is remembered as one o the most prominent literary igures o the Elizabethan Age.;South Africa;Africa;1
7056;Daniel Butler;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;India;Asia;3
7057;Robert Allan Doughty;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
7058;Michael Perman;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Michael Perman is proessor o history emeritus at the University o Illinois-Chicago. He earned his B.A. in 1963 at Hertord College Oxord University his M.A. in 1965 at University o Illinois at Urbana-Champaign 1965 and his doctorate at the University o Chicago in 1969.;United States;North America;11
7059;Marc Andreyko;male;https://images.gr-assets.com/authors/1342287225p7/19806.jpg;Marc Andreyko is a comic book and screenplay writer best known or writing the 2000s ongoing series Manhunter or DC Comics. ;South Africa;Africa;1
7060;Thomas Louis;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
7061;Robert T. Samuel;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
7062;David Longhorn;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
7063;S.E. England;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Pseudonym or author =;Italy;Europe;10
7064;Alex Walters;male;https://images.gr-assets.com/authors/1350078568p7/5092831.jpg;Aka =;Spain;Europe;7
7065;Alfie Robins;unknown;https://images.gr-assets.com/authors/1564731382p7/6422219.jpg;;Canada;North America;12
7066;Damian North;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7067;Barry Durham;unknown;https://images.gr-assets.com/authors/1384494333p7/6152213.jpg;Barry Durham was born in Manchester in 1947. He was educated at North Manchester Grammar School and Salord Technical College where he studied Maths Physics and Chemistry or a while beore getting extremely bored with Applied Mathematics and dropping out.Ater marrying his wie Barbara in 1968 the couple moved to the Preston area and Barry became a Junior Reporter on a small local newspaper called The Garstang Courier at the ripe old age o 23. The next 40-odd years saw him work or a number o publications in the Lancashire area. He has been a reporter eature writer sub-editor Editor and Group Editor and more recently an Associate Lecturer at The University o Central Lancashire in Preston where he taught Newspaper and Magazine Design to post graduate level until budget cuts seem to have orced his inal retirement. This has however given him the opportunity to write ull time (apart rom tending his garden that is!)He lives in the pretty village o Chipping in Lancashire with his wie o 40-something years has two grown-up sons a grown-up granddaughter and three young grandsons.;United Kingdom;Europe;6
7068;Kelvin Jones;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7069;Douglas Lindsay;male;https://images.gr-assets.com/authors/1322269423p7/578189.jpg;;South Africa;Africa;1
7070;Malcolm Hollingdrake;unknown;https://images.gr-assets.com/authors/1518520832p7/7953776.jpg;;United Kingdom;Europe;6
7071;David    Field;male;https://images.gr-assets.com/authors/1519647916p7/17742217.jpg;David was born in post-war Nottingham and educated at Nottingham High School. Ater obtaining a Law degree he became a career-long criminal law practitioner and academic emigrating in 1989 to Australia where he still lives.Combining his two great loves o History and the English language he began writing historical novels as an escape rom the realities o lie in the criminal law but did not begin to publish them until close to ulltime retirement when digital publishing oered a viable alternative to literary agencies print publishers and rejection slips.Now blessed with all the time in the world his ormer hobby has become a ulltime occupation as he enjoys lie in rural New South Wales with his wie sons and grandchildren to keep him irmly grounded in the reality o the contemporary world.David Field is published by Sapere Books. ;United States;North America;11
7072;Thomas Burke;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;His irst successul publication was Limehouse Nights (1916) a collection o stories centered around lie in the poverty-stricken Limehouse district o London. Many o Burke's books eature the Chinese character Quong Lee as narrator.See a target=;Spain;Europe;7
7073;Julia Boyd;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;Julia Boyd is the author o A Dance with the Dragon: The Vanished World o Peking's Foreign Colony The Excellent Doctor Blackwell: The Lie o the First Woman Physician and Hannah Riddell: An Englishwoman in Japan. An experienced researcher she has scoured archives all over the world to ind original material or her books. As the wie o a ormer diplomat she lived in Germany rom 1977 to 1981. A ormer trustee o the Winston Churchill Memorial Trust she now lives in London.;South Africa;Africa;1
7074;Merian C Cooper;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
7075;Benjamin Myers;unknown;https://images.gr-assets.com/authors/1357915581p7/6579300.jpg;Benjamin Myers was born in Durham UK in 1976.He is an award-winning author and journalist.His irst short story collection Male Tears will be published by Bloomsbury in 2021.His novel The Oing was published by Bloomsbury in 2019 and is a best-seller in Germany. It was serialised by Radio 4's Book At Bedtime and Radio 2 Book club choice. It is being developed or stage and has been optioned or ilm.The non-iction book Under The Rock was shortlisted or The Portico Prize For Literature in 2020.Recipient o the Roger Deakin Award and irst published by Bluemoose Books Myers' novel The Gallows Pole was published to acclaim in 2017 and was winner o the Walter Scott Prize 2018 - the world's largest prize or historical iction. It has been published in the US by Third Man Books and is currently in development or screen adaptation.The Gallows Pole was re-issued by Bloomsbury alongside previous titles Beastings and Pig Iron.Several o Myers' novels have been released as audiobooks read by actor Ralph Ineson.Turning Blue (2016) was described as a ;Canada;North America;12
7076;Peter Marren;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;Brazil;South America;4
7077;John M. Dow;male;https://images.gr-assets.com/authors/1556291088p7/4784404.jpg;John M. Dow was born in a small mining community in central Scotland and other than a short stay in Australia has lived there ever since.His lie to date has been split evenly between writing and technology. His technology career pays the bills and the writing keeps him sane.To date he has published reviews and articles or computing and video game magazines as well as short stories.From Within is his irst novel;Italy;Europe;10
7078;J.W. Brodie-Innes;male;https://images.gr-assets.com/authors/1404715617p7/321110.jpg;John William Brodie-Innes was a leading member o the Hermetic Order o the Golden Dawn's Amen-Ra Temple in Edinburgh.Born in Moray Scotland he was the son o Rev. John Brodie-Innes (1815-1894) a riend and conidant o Charles Darwin. A lawyer by proession he was a member o the Sette o Odde Volumes (a London bibliophile society) and was its president in 1911. He wrote several novels on witchcrat and magic and is believed to have been one o Dion Fortune's occult teachers.;Italy;Europe;10
7079;Armando Simon;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
7080;Frank English;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Australia;Oceania;9
7081;Sam Sutcliffe;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7082;Maggie Freeman;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
7083;John Wesley Hardin;male;https://images.gr-assets.com/authors/1369252063p7/304615.jpg;;Australia;Oceania;9
7084;Iain Edward Henn;male;https://images.gr-assets.com/authors/1295387233p7/4589370.jpg;People sometimes ask writers ;Germany;Europe;2
7085;Colin Campbell;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;;France;Europe;8
7086;John Charles Beecham;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7087;Will Kingdom;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Will Kingdom is the pen-name o British suspense author =;India;Asia;3
7088;Dave Cherry;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
7089;Richard Douglas Jensen;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
7090;Kathryn McMaster;female;https://images.gr-assets.com/authors/1455372081p7/14983047.jpg;Kathryn graduated rom the University o Natal Durban in 1980 with a double degree in English Literature and Psychology. The ollowing year she completed her teaching diploma and later on a TESOL diploma through Trinity College London to teach English to adults as a second language. For the majority o her working lie she worked in Education both in the classroom and in management. She is a co-ounder o a target=;South Africa;Africa;1
7091;Craig McNish;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7092;Jonathan Walker;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7093;Gil North;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Gil North is the pseudonym o =;Germany;Europe;2
7094;Otis Adelbert Kline;male;https://images.gr-assets.com/authors/1234637979p7/1002748.jpg;A popular pulp era writer who served on the original Weird Tales editorial sta &amp;Australia;Oceania;9
7095;Tepperman;;;;United Kingdom;Europe;6
7096;Val Andrews;unknown;https://images.gr-assets.com/authors/1469140325p7/71807.jpg;Librarian Note: There is more than one author in the Goodreads database with this name.Val Andrews was a music hall artist ventriloquist and writer.Andrews was born in Hove Sussex England a ew hours ater Valentine's Day hence his name. Son o an architect he was introduced to magic by his ather. Andrews was a proliic writer on magic having published over 1000 books and booklets rom 1952. He also authored Sherlock Holmes pastiches and Houdini's novels. He lived or a number o years in Brighton then in London (rom 1943 onwards) where he joined the London Society o Magicians.;Japan;Asia;5
7097;Will Garth;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7098;Michael K. Rose;male;https://images.gr-assets.com/authors/1321304697p7/5323090.jpg;Michael K. Rose is a part-time writer and a ull-time idler.;Canada;North America;12
7099;Joseph Rogers;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Librarian Note: There is more than one author in the Goodreads database with this name. This proile may contain books rom multiple authors o this name. ;Canada;North America;12
7100;Chris   Turnbull;male;https://images.gr-assets.com/authors/1507800409p7/13781487.jpg;;Canada;North America;12
7101;Ross Frederick;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
7102;J.B. Aspinall;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
7103;Steve Pearse;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;South Africa;Africa;1
7104;David W.  Robinson;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;A retired hypnotherapist and adult education teacher with a one-megaton sense o humour David Robinson is a Yorkshireman rom the outskirts o Manchester northwest England where he lives with his wie and a crazy Jack Russell Terrier named Joe (because he looks like a Joe).He writes in several genres under dierent pseudonyms but his mainstay is crime and mystery. He published several novels with dierent publishers until in 2011 he turned to sel-publishing on the Kindle putting out 15 titles. In January 2012 Crooked Cat Publishing picked up the irst o his popular Sanord 3rd Age Club Mysteries The Filey Connection. More titles in the series are due in the near uture.He also produces darker edgier thrillers such as The Handshaker and Voices;Spain;Europe;7
7105;Neil Munro;male;https://images.gr-assets.com/authors/1333564989p7/419473.jpg;Neil Munro was a Scottish journalist newspaper editor author and literary critic. He was born in Inveraray and worked as a journalist on various newspapers.He was basically a serious writer but is now mainly known or his humorous short stories originally written under the pen name o Hugh Foulis. (It seems that he was not making a serious attempt to disguise his identity but wanted to keep his serious and humorous writings separate.) The best known were about the ictional Clyde puer the Vital Spark and her captain Para Handy but they also included stories about the waiter and kirk beadle Erchie MacPherson and the travelling drapery salesman Jimmy Swan.;United States;North America;11
7106;J.J. Bell;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;John Joy Bell known proessionally as J.J. Bell was a journalist and author. Born in Hillhead Glasgow Bell was schooled at Kelvinside Academy and Morrison's Academy. He attended the University o Glasgow where he studied chemistry. Ater taking up journalism Bell worked or the Glasgow Evening Times and as sub-editor o the Scots Pictorial. His articles depicted the lie o working-class Glaswegians and were oten written in the vernacular. ;South Africa;Africa;1
7107;Rob Hamilton;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
7108;Edmund Glasby;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Germany;Europe;2
7109;Eric Tanafon;unknown;https://images.gr-assets.com/authors/1445300813p7/14139391.jpg;Eric Tanaon writes sotware by day and antasy iction by the light o the moon. He lives in New Hampshire with his lovely wie and children in an old house which unortunately isn't haunted. ;United Kingdom;Europe;6
7110;Simon Danczuk;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Brazil;South America;4
7111;John Andrews;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;Librarian note:There is more than one author in the GoodReads database with this nameThis proile may contain books rom multiple authors o this name.This is John^Andrews where ^=space.;Canada;North America;12
7112;Edwin Tipple;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7113;Charlotte Greig;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png;;Canada;North America;12
7114;K. Sterling;unknown;https://images.gr-assets.com/authors/1520267719p7/13480486.jpg;a target=;India;Asia;3
7115;Reese Knightley;female;https://images.gr-assets.com/authors/1531059624p7/18181509.jpg;Reese Knightley spends her time creating stories rom the characters rattling around in her head. Her love o reading mystery action and adventure and antasy books led to her love o writing. Reese works as a ull time writer. She loves to hear rom her readers.;United States;North America;11
7116;Lisa Oliver;female;https://images.gr-assets.com/authors/1349994752p7/4839871.jpg;Lisa Oliver had been writing non-iction books or years when visions o hal dressed bu men started invading her dreams. Unable to resist the lure o her stories Lisa decided to switch to iction books and now stories about her men clamor to get out rom under her ingertips. When Lisa is not writing she is usually reading with a cup o tea always at hand. Her grown children and grandchildren sometimes try and pry her away rom the computer and have ound that the best way to do it is to promise her chocolate. Lisa will do anything or chocolate.Lisa loves to hear rom her readers and other writers. You can riend her on Facebook (a target=;United States;North America;11
7117;Angelique Jurd;female;https://images.gr-assets.com/authors/1489646784p7/4897728.jpg;New Zealand author Angelique Jurd writes contemporary gay (MM) romance. Her stories are emotional sexy loving with heart warming endings.Angelique is owned by three cats three adult children two temperamental computers and a very patient boyriend (not a partridge in a pear tree). She's also pierced painted pan and proud. When she's not writing (or swearing at her computer)she likes cold champagne hot coee neat whiskey loud Springsteen and the Winchester brothers kicking butt.Stay up to date with new releases and other news by getting Angelique's newsletter: a target=;Canada;North America;12
7118;J.M. Wolf;male;https://images.gr-assets.com/authors/1530504198p7/17147184.jpg;JM Wol never thought he would one day say that he's a published M/M romance author. Having a poet or a mother and a sister to once ran a blog it was only a matter o time beore JM discovered his writing genes. In the beginning his sole purpose in lie was to be a singer/songwriter. Writing lyrics was the irst step putting his thoughts onto paper. Even while singing JM always ound time to dabble with writing little short stories but never thought too much about it.Once he reached adulthood his music dreams let him but not the eel o writing down what was in his mind. However that didn't mean music no longer played a part in JM's lie. His debut book The Black Feather was inspired by one o his avorite songs. Whether lyrics or love stories you will always ind JM's heart and soul in every word on paper.JM Wol lives in Chesapeake VA with his husband and in-laws. When he's not writing you could always ind reading a good book spending time with the love o his lie or jamming out to music. He didn't pick the world o literature;Australia;Oceania;9
7119;T.A. McKay;female;https://images.gr-assets.com/authors/1486752341p7/7750967.jpg;Ater being married or ten years and raising three beautiul kids I decided it was time to do something or mysel. My passion or reading bled over with a need to tell the story that was repeating in my head and that was the birth o my irst book. The rest they say is history. I love the creative release that writing gives you being able to take someone away to a dierent world eels amazing. As a reader I know how important that escape is and as a writer I love to be able to give people that. My other loves include music and reading (in case I haven't mentioned that beore) and then when I have time a little more reading. I think i I could read or a living I would but since I can't I will continue on the writing side o things.;Italy;Europe;10
7120;Jenny   Wood;female;https://images.gr-assets.com/authors/1483617341p7/15026787.jpg;Jenny Wood- Stay at home mom with two amazing kids and the most supportive ridiculously good looking husband. :PMy love o writing comes rom my love o reading and I count mysel incredibly lucky to live in a place where I can do what I love and hopeully make some people happy while I do it. Happy Reading! ;India;Asia;3
7121;Tara Harris;unknown;https://images.gr-assets.com/authors/1545364381p7/16004306.jpg;;Spain;Europe;7
7122;Flynn Eire;female;https://s.gr-assets.com/assets/nophoto/user/f_333x500-c8899232290ea51bb160dea14c29470b.png; also writes under =;Canada;North America;12
7123;Mark Brandon Read;male;https://images.gr-assets.com/authors/1358206531p7/221517.jpg;Mark Brandon ;Brazil;South America;4
7124;Geena Leigh;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7125;Valmik Thapar;unknown;https://images.gr-assets.com/authors/1375473704p7/170545.jpg;;Canada;North America;12
7126;Ligwina Hananto;unknown;https://images.gr-assets.com/authors/1325851915p7/1392015.jpg;;Japan;Asia;5
7127;Scott W. Hibbard;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7128;Aquilino Gonzalez;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Japan;Asia;5
7129;Selene Vargas;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Spain;Europe;7
7130;Lucy Smith;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United States;North America;11
7131;Kate Singh;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Italy;Europe;10
7132;Axel Strubbe;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;France;Europe;8
7133;Nico Bally;male;https://s.gr-assets.com/assets/nophoto/user/m_333x500-a9c67bed07ee7e10983a5d5ccc572516.png;Auteur de romans magiques crapulesques et chachateux;Germany;Europe;2
7134;Jeannette Dewyze;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;Canada;North America;12
7135;Pierre Grimbert;male;https://images.gr-assets.com/authors/1363108478p7/602190.jpg;A native o France and a lielong antasy enthusiast who numbers Jack Vance Fritz Leiber and Michael Moorcock among his heroes Pierre Grimbert has been awarded the Prix Ozone or best French language antasy novel and the Prix Julia Verlanger or best science iction novel in any language. He is the author o thirtenn much beloved novels o the Ji mythos including the series the Secret o Ji the Children o Ji and the Guardians o Ji. He lives in northern France with his wie also writer and our children. ;United States;North America;11
7136;Barbara Jo Almendinger;unknown;https://s.gr-assets.com/assets/nophoto/user/u_333x500-46491541e26dbeac15f51487d68dd207.png;;United Kingdom;Europe;6
7137;Alexandre de Rhodes;male;https://images.gr-assets.com/authors/1448358784p7/1400631.jpg;Alexandre de Rhodes S.J. (AKA =;Canada;North America;12
